"ID_CHAMBRE_RESA","ARRIVEE","DEPART","CHAMBRE","RESERVATION"
18158,08/04/2019,11/04/2019,62,9424
19985,12/04/2019,15/04/2019,62,3658
4847,15/04/2019,17/04/2019,62,2138
4064,17/04/2019,19/04/2019,62,7185
8849,23/04/2019,24/04/2019,62,2539
13112,26/04/2019,27/04/2019,62,10905
16940,30/04/2019,02/05/2019,62,12429
3281,02/05/2019,03/05/2019,62,1977
932,04/05/2019,07/05/2019,62,18241
149,07/05/2019,09/05/2019,62,18164
236,09/05/2019,11/05/2019,62,11609
13199,11/05/2019,12/05/2019,62,19471
17549,13/05/2019,14/05/2019,62,1403
1628,14/05/2019,16/05/2019,62,1823
6152,16/05/2019,17/05/2019,62,16760
5978,22/05/2019,23/05/2019,62,7378
14156,23/05/2019,24/05/2019,62,17566
12329,25/05/2019,26/05/2019,62,2898
19376,29/05/2019,31/05/2019,62,12675
15374,02/06/2019,05/06/2019,62,6312
6413,05/06/2019,06/06/2019,62,18782
671,07/06/2019,08/06/2019,62,12828
15113,08/06/2019,09/06/2019,62,14257
11546,10/06/2019,11/06/2019,62,7929
19463,15/06/2019,16/06/2019,62,18119
4673,17/06/2019,19/06/2019,62,122
14417,19/06/2019,21/06/2019,62,11035
1280,21/06/2019,22/06/2019,62,9711
16505,21/06/2019,24/06/2019,62,3302
3803,24/06/2019,25/06/2019,62,34
17636,24/06/2019,26/06/2019,62,6537
19724,04/07/2019,07/07/2019,62,4742
18506,07/07/2019,09/07/2019,62,11454
16853,11/07/2019,13/07/2019,62,11288
17288,13/07/2019,15/07/2019,62,9329
9719,15/07/2019,17/07/2019,62,8565
7631,15/07/2019,18/07/2019,62,16907
4412,18/07/2019,20/07/2019,62,10008
3977,20/07/2019,23/07/2019,62,2048
3890,23/07/2019,24/07/2019,62,11959
5717,26/07/2019,28/07/2019,62,7355
9371,28/07/2019,29/07/2019,62,19084
7283,29/07/2019,31/07/2019,62,16873
4934,05/08/2019,06/08/2019,62,10057
8501,06/08/2019,09/08/2019,62,5638
17723,10/08/2019,11/08/2019,62,6546
17201,12/08/2019,13/08/2019,62,19887
11807,13/08/2019,14/08/2019,62,7953
6239,18/08/2019,21/08/2019,62,16767
10415,25/08/2019,27/08/2019,62,704
14504,31/08/2019,02/09/2019,62,17594
16766,02/09/2019,04/09/2019,62,4452
19898,02/09/2019,05/09/2019,62,1640
3194,08/09/2019,10/09/2019,62,11897
62,10/09/2019,12/09/2019,62,6789
14243,13/09/2019,14/09/2019,62,14165
10763,14/09/2019,16/09/2019,62,744
15200,16/09/2019,18/09/2019,62,12265
9284,18/09/2019,21/09/2019,62,585
18071,24/09/2019,25/09/2019,62,17977
9545,28/09/2019,01/10/2019,62,2608
14591,06/10/2019,07/10/2019,62,9056
5543,07/10/2019,08/10/2019,62,7333
16244,14/10/2019,15/10/2019,62,9223
19289,16/10/2019,17/10/2019,62,1568
14939,17/10/2019,19/10/2019,62,6273
15461,19/10/2019,20/10/2019,62,1200
8936,21/10/2019,22/10/2019,62,2548
4325,23/10/2019,26/10/2019,62,2087
12416,26/10/2019,29/10/2019,62,17390
5021,29/10/2019,30/10/2019,62,8066
1976,30/10/2019,01/11/2019,62,18356
10241,03/11/2019,05/11/2019,62,684
15635,08/11/2019,09/11/2019,62,14306
1367,09/11/2019,11/11/2019,62,14889
2672,11/11/2019,12/11/2019,62,1923
19811,11/11/2019,13/11/2019,62,1624
10850,13/11/2019,14/11/2019,62,751
18419,13/11/2019,16/11/2019,62,9442
9980,16/11/2019,17/11/2019,62,2655
2411,19/11/2019,21/11/2019,62,18400
12155,21/11/2019,23/11/2019,62,13962
7892,26/11/2019,29/11/2019,62,13552
10676,29/11/2019,01/12/2019,62,13813
12242,01/12/2019,02/12/2019,62,8822
845,01/12/2019,04/12/2019,62,14847
5369,04/12/2019,05/12/2019,62,2196
6935,06/12/2019,09/12/2019,62,7482
3020,09/12/2019,10/12/2019,62,16459
4238,10/12/2019,12/12/2019,62,9993
8762,13/12/2019,15/12/2019,62,2529
19637,15/12/2019,16/12/2019,62,16140
5891,16/12/2019,18/12/2019,62,13365
17810,18/12/2019,20/12/2019,62,11388
12677,21/12/2019,23/12/2019,62,4038
11459,23/12/2019,25/12/2019,62,15897
8327,25/12/2019,26/12/2019,62,481
7109,26/12/2019,28/12/2019,62,7502
584,29/12/2019,30/12/2019,62,14816
7544,30/12/2019,02/01/2020,62,10320
19725,01/01/2019,02/01/2019,63,1608
8763,02/01/2019,04/01/2019,63,7664
18681,04/01/2019,06/01/2019,63,14603
1455,06/01/2019,08/01/2019,63,9735
14592,08/01/2019,11/01/2019,63,14204
5631,11/01/2019,12/01/2019,63,13343
5196,12/01/2019,14/01/2019,63,13303
6588,15/01/2019,16/01/2019,63,10231
12939,16/01/2019,17/01/2019,63,2963
324,17/01/2019,19/01/2019,63,14786
15636,19/01/2019,21/01/2019,63,12306
19203,22/01/2019,24/01/2019,63,14658
18420,24/01/2019,25/01/2019,63,11443
5457,24/01/2019,27/01/2019,63,8108
5544,29/01/2019,31/01/2019,63,5333
7284,31/01/2019,01/02/2019,63,2385
16506,31/01/2019,03/02/2019,63,1302
1368,03/02/2019,06/02/2019,63,3801
15201,09/02/2019,10/02/2019,63,9121
12069,10/02/2019,12/02/2019,63,17359
10590,12/02/2019,13/02/2019,63,2724
9459,13/02/2019,15/02/2019,63,15694
18855,15/02/2019,16/02/2019,63,16059
4761,15/02/2019,17/02/2019,63,5263
6153,17/02/2019,18/02/2019,63,13393
3630,20/02/2019,21/02/2019,63,11938
19116,21/02/2019,22/02/2019,63,9521
3282,22/02/2019,24/02/2019,63,11908
2238,27/02/2019,01/03/2019,63,11811
8154,01/03/2019,03/03/2019,63,13575
11286,03/03/2019,05/03/2019,63,17282
13287,05/03/2019,06/03/2019,63,8919
9111,08/03/2019,10/03/2019,63,10504
14766,10/03/2019,12/03/2019,63,14220
18333,13/03/2019,15/03/2019,63,9437
13374,15/03/2019,17/03/2019,63,19489
2325,17/03/2019,18/03/2019,63,1889
15810,21/03/2019,24/03/2019,63,4360
18159,27/03/2019,29/03/2019,63,11425
10155,29/03/2019,31/03/2019,63,674
5979,31/03/2019,03/04/2019,63,257
7458,04/04/2019,07/04/2019,63,402
411,07/04/2019,10/04/2019,63,12795
17115,10/04/2019,12/04/2019,63,3360
13983,10/04/2019,11/04/2019,63,4179
13809,11/04/2019,13/04/2019,63,1048
7980,13/04/2019,14/04/2019,63,18947
19464,20/04/2019,22/04/2019,63,9557
11982,23/04/2019,24/04/2019,63,8794
19029,27/04/2019,28/04/2019,63,9509
15114,28/04/2019,29/04/2019,63,12257
3891,29/04/2019,30/04/2019,63,5159
16332,01/05/2019,04/05/2019,63,4405
4848,04/05/2019,05/05/2019,63,138
18768,06/05/2019,08/05/2019,63,4654
2499,08/05/2019,09/05/2019,63,1907
12504,13/05/2019,15/05/2019,63,920
11895,19/05/2019,21/05/2019,63,8786
14157,21/05/2019,23/05/2019,63,12158
11460,28/05/2019,30/05/2019,63,13897
9633,01/06/2019,03/06/2019,63,7742
8850,03/06/2019,04/06/2019,63,7672
7806,03/06/2019,06/06/2019,63,16930
3456,06/06/2019,08/06/2019,63,18498
16593,08/06/2019,10/06/2019,63,4436
9372,10/06/2019,12/06/2019,63,17087
11199,12/06/2019,13/06/2019,63,13867
12678,14/06/2019,17/06/2019,63,12008
17289,17/06/2019,18/06/2019,63,12465
14070,17/06/2019,19/06/2019,63,6187
18507,24/06/2019,25/06/2019,63,9454
17898,28/06/2019,30/06/2019,63,1434
9546,01/07/2019,02/07/2019,63,608
19899,08/07/2019,11/07/2019,63,6768
2760,11/07/2019,12/07/2019,63,5042
15375,13/07/2019,14/07/2019,63,19696
4239,14/07/2019,17/07/2019,63,5202
16767,19/07/2019,20/07/2019,63,14414
18594,25/07/2019,28/07/2019,63,9460
8502,28/07/2019,31/07/2019,63,8433
16158,31/07/2019,01/08/2019,63,1272
11721,03/08/2019,06/08/2019,63,5946
9981,06/08/2019,07/08/2019,63,10596
13896,07/08/2019,09/08/2019,63,14133
7371,09/08/2019,11/08/2019,63,5530
3978,09/08/2019,10/08/2019,63,5169
237,10/08/2019,12/08/2019,63,9609
17811,15/08/2019,17/08/2019,63,1426
3717,17/08/2019,18/08/2019,63,15147
498,18/08/2019,20/08/2019,63,3712
5718,20/08/2019,22/08/2019,63,10141
2412,22/08/2019,23/08/2019,63,16403
19812,26/08/2019,29/08/2019,63,3625
846,29/08/2019,31/08/2019,63,3745
17724,01/09/2019,04/09/2019,63,11379
13461,04/09/2019,05/09/2019,63,17500
16071,06/09/2019,08/09/2019,63,19769
15462,11/09/2019,14/09/2019,63,3201
10329,14/09/2019,15/09/2019,63,2695
933,16/09/2019,18/09/2019,63,11679
1890,18/09/2019,19/09/2019,63,3847
2673,19/09/2019,21/09/2019,63,11853
13113,29/09/2019,01/10/2019,63,2980
8676,03/10/2019,05/10/2019,63,8456
2586,05/10/2019,07/10/2019,63,15027
5892,08/10/2019,10/10/2019,63,7369
2151,14/10/2019,15/10/2019,63,16376
1542,16/10/2019,18/10/2019,63,9744
672,24/10/2019,27/10/2019,63,11652
14853,27/10/2019,29/10/2019,63,17635
11808,30/10/2019,31/10/2019,63,5953
9285,01/11/2019,02/11/2019,63,5709
3804,02/11/2019,04/11/2019,63,7149
13200,04/11/2019,07/11/2019,63,10911
16941,07/11/2019,09/11/2019,63,3343
16680,07/11/2019,10/11/2019,63,19835
11112,11/11/2019,14/11/2019,63,13859
8589,21/11/2019,23/11/2019,63,10445
15984,24/11/2019,25/11/2019,63,9196
14418,25/11/2019,27/11/2019,63,3107
3543,27/11/2019,28/11/2019,63,18510
8241,01/12/2019,02/12/2019,63,7618
5805,03/12/2019,05/12/2019,63,2238
8328,05/12/2019,07/12/2019,63,2482
11547,05/12/2019,08/12/2019,63,2816
4935,08/12/2019,09/12/2019,63,15277
16245,08/12/2019,10/12/2019,63,6397
15288,09/12/2019,10/12/2019,63,9129
8067,14/12/2019,17/12/2019,63,15566
19986,24/12/2019,26/12/2019,63,4782
5022,29/12/2019,30/12/2019,63,13282
14244,31/12/2019,01/01/2020,63,9014
19900,01/01/2019,03/01/2019,64,12740
13549,03/01/2019,05/01/2019,64,8943
13288,06/01/2019,09/01/2019,64,14075
16942,09/01/2019,11/01/2019,64,17861
3805,11/01/2019,12/01/2019,64,9952
2674,12/01/2019,13/01/2019,64,13035
19117,14/01/2019,17/01/2019,64,12647
5632,17/01/2019,19/01/2019,64,5346
8242,19/01/2019,21/01/2019,64,5618
13984,25/01/2019,28/01/2019,64,14143
14419,28/01/2019,29/01/2019,64,14184
11896,29/01/2019,30/01/2019,64,19340
5806,31/01/2019,02/02/2019,64,18722
17290,03/02/2019,05/02/2019,64,6505
19726,05/02/2019,06/02/2019,64,14711
11200,05/02/2019,07/02/2019,64,10709
1891,07/02/2019,08/02/2019,64,16349
5023,09/02/2019,11/02/2019,64,15283
1543,11/02/2019,12/02/2019,64,6923
6241,12/02/2019,15/02/2019,64,7407
1108,17/02/2019,20/02/2019,64,18265
14332,20/02/2019,21/02/2019,64,19580
9547,23/02/2019,26/02/2019,64,8550
1630,27/02/2019,01/03/2019,64,18323
15202,01/03/2019,03/03/2019,64,4296
19987,05/03/2019,06/03/2019,64,6783
10678,06/03/2019,08/03/2019,64,10660
17029,09/03/2019,10/03/2019,64,14438
15811,11/03/2019,12/03/2019,64,9176
16594,14/03/2019,16/03/2019,64,3311
11548,16/03/2019,18/03/2019,64,15906
13375,21/03/2019,24/03/2019,64,4113
8851,25/03/2019,28/03/2019,64,19035
12331,28/03/2019,30/03/2019,64,15978
8155,30/03/2019,31/03/2019,64,10391
9460,01/04/2019,02/04/2019,64,596
7459,02/04/2019,03/04/2019,64,8314
151,03/04/2019,04/04/2019,64,4797
12157,04/04/2019,07/04/2019,64,8813
15376,07/04/2019,08/04/2019,64,1189
13201,08/04/2019,09/04/2019,64,14067
14593,12/04/2019,13/04/2019,64,17603
2848,16/04/2019,19/04/2019,64,15059
7894,22/04/2019,23/04/2019,64,8364
9112,23/04/2019,26/04/2019,64,13660
4240,27/04/2019,28/04/2019,64,15196
14506,29/04/2019,01/05/2019,64,14195
8590,01/05/2019,03/05/2019,64,7646
17551,01/05/2019,04/05/2019,64,12489
11635,07/05/2019,10/05/2019,64,10754
12070,10/05/2019,12/05/2019,64,10806
6937,12/05/2019,13/05/2019,64,15466
2239,14/05/2019,15/05/2019,64,9811
11461,15/05/2019,17/05/2019,64,7921
13636,27/05/2019,28/05/2019,64,19513
18421,29/05/2019,01/06/2019,64,1486
14158,05/06/2019,07/06/2019,64,19564
6676,07/06/2019,08/06/2019,64,2325
9982,08/06/2019,11/06/2019,64,8596
5980,11/06/2019,13/06/2019,64,5378
1195,13/06/2019,15/06/2019,64,3782
3892,16/06/2019,18/06/2019,64,9959
8677,18/06/2019,19/06/2019,64,17025
499,21/06/2019,22/06/2019,64,9637
19639,26/06/2019,29/06/2019,64,16141
17812,29/06/2019,30/06/2019,64,17952
14071,30/06/2019,02/07/2019,64,12151
4762,02/07/2019,05/07/2019,64,8035
15985,05/07/2019,06/07/2019,64,14339
1369,06/07/2019,08/07/2019,64,11724
11374,08/07/2019,11/07/2019,64,17291
17986,11/07/2019,14/07/2019,64,19968
13723,14/07/2019,15/07/2019,64,10962
8503,19/07/2019,20/07/2019,64,503
6589,20/07/2019,21/07/2019,64,18800
17116,28/07/2019,31/07/2019,64,11310
1978,31/07/2019,01/08/2019,64,4961
18595,04/08/2019,05/08/2019,64,18033
3370,07/08/2019,10/08/2019,64,9917
4588,11/08/2019,14/08/2019,64,13235
5110,14/08/2019,15/08/2019,64,7291
4936,18/08/2019,19/08/2019,64,8057
11809,20/08/2019,21/08/2019,64,17334
18160,21/08/2019,24/08/2019,64,9425
6328,24/08/2019,26/08/2019,64,293
16768,31/08/2019,01/09/2019,64,6453
4849,03/09/2019,05/09/2019,64,2139
19465,06/09/2019,08/09/2019,64,3585
19204,10/09/2019,11/09/2019,64,4691
5893,13/09/2019,16/09/2019,64,10160
19378,19/09/2019,20/09/2019,64,3576
11287,20/09/2019,23/09/2019,64,13879
11113,23/09/2019,26/09/2019,64,5887
7807,26/09/2019,29/09/2019,64,433
1021,29/09/2019,01/10/2019,64,9686
6850,03/10/2019,06/10/2019,64,16825
5719,06/10/2019,07/10/2019,64,8141
16159,08/10/2019,10/10/2019,64,17780
3022,11/10/2019,14/10/2019,64,1952
10504,14/10/2019,17/10/2019,64,2713
1282,18/10/2019,19/10/2019,64,18287
17899,19/10/2019,21/10/2019,64,9397
5197,21/10/2019,23/10/2019,64,178
2065,23/10/2019,24/10/2019,64,6971
9895,26/10/2019,29/10/2019,64,10587
4675,29/10/2019,31/10/2019,64,2123
412,31/10/2019,01/11/2019,64,11630
673,03/11/2019,04/11/2019,64,14829
19030,04/11/2019,06/11/2019,64,18078
6067,06/11/2019,07/11/2019,64,18748
17638,07/11/2019,10/11/2019,64,19931
2326,10/11/2019,11/11/2019,64,18391
2152,16/11/2019,19/11/2019,64,4979
15637,20/11/2019,23/11/2019,64,1217
5284,23/11/2019,25/11/2019,64,10092
13462,25/11/2019,28/11/2019,64,10933
10156,28/11/2019,30/11/2019,64,17166
18682,30/11/2019,01/12/2019,64,18041
10852,01/12/2019,02/12/2019,64,7867
11026,02/12/2019,03/12/2019,64,8691
3196,04/12/2019,06/12/2019,64,3971
12766,07/12/2019,09/12/2019,64,948
760,09/12/2019,12/12/2019,64,9661
3718,14/12/2019,15/12/2019,64,11944
8068,18/12/2019,20/12/2019,64,13566
238,20/12/2019,21/12/2019,64,11610
6154,22/12/2019,25/12/2019,64,8185
14854,26/12/2019,28/12/2019,64,19633
10330,28/12/2019,29/12/2019,64,10632
14941,29/12/2019,01/01/2020,64,6274
15115,01/01/2020,02/01/2020,64,19662
18161,01/01/2019,02/01/2019,65,11426
17465,02/01/2019,04/01/2019,65,14481
17639,05/01/2019,06/01/2019,65,4537
13463,06/01/2019,09/01/2019,65,19498
8939,09/01/2019,10/01/2019,65,2549
2588,09/01/2019,11/01/2019,65,3916
12593,11/01/2019,13/01/2019,65,2929
1805,14/01/2019,16/01/2019,65,18340
10418,16/01/2019,18/01/2019,65,13789
12767,16/01/2019,19/01/2019,65,6048
17726,22/01/2019,25/01/2019,65,14506
7982,25/01/2019,27/01/2019,65,5590
12071,28/01/2019,29/01/2019,65,15956
16073,31/01/2019,02/02/2019,65,9204
9896,02/02/2019,04/02/2019,65,5768
5546,05/02/2019,08/02/2019,65,8121
19553,08/02/2019,10/02/2019,65,1594
13811,15/02/2019,17/02/2019,65,3049
8330,17/02/2019,19/02/2019,65,5627
3893,19/02/2019,20/02/2019,65,18549
15551,20/02/2019,22/02/2019,65,12297
15464,22/02/2019,23/02/2019,65,14288
5720,22/02/2019,24/02/2019,65,5355
17987,25/02/2019,26/02/2019,65,11408
2327,27/02/2019,02/03/2019,65,9818
4241,02/03/2019,03/03/2019,65,13196
761,02/03/2019,04/03/2019,65,11662
4676,06/03/2019,09/03/2019,65,13244
12419,10/03/2019,11/03/2019,65,8843
6155,12/03/2019,13/03/2019,65,18758
18248,14/03/2019,16/03/2019,65,17997
1022,16/03/2019,17/03/2019,65,11687
1892,24/03/2019,25/03/2019,65,14952
500,27/03/2019,28/03/2019,65,14805
8504,31/03/2019,02/04/2019,65,10434
19988,02/04/2019,03/04/2019,65,1658
15899,04/04/2019,05/04/2019,65,19747
17813,05/04/2019,08/04/2019,65,12514
16247,08/04/2019,11/04/2019,65,4397
674,11/04/2019,12/04/2019,65,3730
12158,12/04/2019,15/04/2019,65,10814
4328,15/04/2019,18/04/2019,65,87
4589,18/04/2019,19/04/2019,65,5244
18335,21/04/2019,24/04/2019,65,6610
10853,29/04/2019,30/04/2019,65,2752
5111,02/05/2019,03/05/2019,65,8074
19901,04/05/2019,07/05/2019,65,3641
587,08/05/2019,10/05/2019,65,3720
7808,10/05/2019,11/05/2019,65,18928
8243,13/05/2019,14/05/2019,65,18973
5633,14/05/2019,17/05/2019,65,222
8852,21/05/2019,23/05/2019,65,8475
2849,29/05/2019,31/05/2019,65,9867
10331,02/06/2019,03/06/2019,65,8632
9461,03/06/2019,05/06/2019,65,13694
13028,07/06/2019,08/06/2019,65,8898
10940,08/06/2019,09/06/2019,65,8681
1631,09/06/2019,10/06/2019,65,12915
5024,11/06/2019,14/06/2019,65,16652
152,14/06/2019,16/06/2019,65,16167
9983,17/06/2019,20/06/2019,65,655
6764,20/06/2019,22/06/2019,65,2334
11288,22/06/2019,25/06/2019,65,15880
11114,25/06/2019,28/06/2019,65,2775
9374,28/06/2019,01/07/2019,65,7719
3632,01/07/2019,02/07/2019,65,18521
4067,04/07/2019,07/07/2019,65,2057
935,07/07/2019,08/07/2019,65,9679
14768,07/07/2019,10/07/2019,65,11076
15377,10/07/2019,11/07/2019,65,3190
18596,12/07/2019,13/07/2019,65,11461
10766,16/07/2019,19/07/2019,65,5855
10157,19/07/2019,20/07/2019,65,10616
1979,20/07/2019,23/07/2019,65,16359
3371,26/07/2019,27/07/2019,65,13109
3980,27/07/2019,29/07/2019,65,48
14594,29/07/2019,30/07/2019,65,19601
19031,29/07/2019,31/07/2019,65,3542
8765,31/07/2019,02/08/2019,65,17032
5285,02/08/2019,04/08/2019,65,2186
3458,05/08/2019,08/08/2019,65,7114
6242,08/08/2019,11/08/2019,65,5407
10689,21/03/2019,23/03/2019,75,7847
5121,23/03/2019,24/03/2019,75,2170
16518,28/03/2019,29/03/2019,75,6430
12777,30/03/2019,31/03/2019,75,8875
15996,31/03/2019,01/04/2019,75,3254
13995,02/04/2019,04/04/2019,75,17550
8949,04/04/2019,05/04/2019,75,5679
8079,08/04/2019,10/04/2019,75,2461
336,10/04/2019,11/04/2019,75,9619
15474,11/04/2019,12/04/2019,75,12289
9210,12/04/2019,15/04/2019,75,19068
4686,15/04/2019,18/04/2019,75,2124
14343,22/04/2019,23/04/2019,75,3099
13125,24/04/2019,26/04/2019,75,4084
13821,26/04/2019,27/04/2019,75,1050
2163,27/04/2019,30/04/2019,75,3875
18519,30/04/2019,01/05/2019,75,3495
9819,02/05/2019,04/05/2019,75,17140
10776,04/05/2019,07/05/2019,75,746
3555,07/05/2019,09/05/2019,75,9931
3642,07/05/2019,08/05/2019,75,2019
19041,08/05/2019,11/05/2019,75,12642
16692,11/05/2019,13/05/2019,75,9265
4599,11/05/2019,14/05/2019,75,7246
17040,14/05/2019,16/05/2019,75,1353
2772,14/05/2019,15/05/2019,75,15048
16257,16/05/2019,18/05/2019,75,11224
10602,18/05/2019,19/05/2019,75,8651
19911,19/05/2019,21/05/2019,75,14742
3990,21/05/2019,22/05/2019,75,5171
1206,25/05/2019,27/05/2019,75,11705
2250,28/05/2019,29/05/2019,75,14985
4860,29/05/2019,31/05/2019,75,15268
2337,31/05/2019,01/06/2019,75,6999
6165,04/06/2019,07/06/2019,75,274
19650,08/06/2019,10/06/2019,75,1600
9558,12/06/2019,14/06/2019,75,13700
14082,19/06/2019,22/06/2019,75,1070
18867,25/06/2019,27/06/2019,75,9495
17736,27/06/2019,29/06/2019,75,17944
510,27/06/2019,28/06/2019,75,16200
8253,29/06/2019,30/06/2019,75,13582
8340,02/07/2019,04/07/2019,75,18980
12864,05/07/2019,07/07/2019,75,10887
2424,13/07/2019,16/07/2019,75,15008
5556,16/07/2019,18/07/2019,75,7336
15387,18/07/2019,20/07/2019,75,19698
12342,20/07/2019,23/07/2019,75,10837
18171,24/07/2019,27/07/2019,75,19983
7905,27/07/2019,28/07/2019,75,2441
9471,30/07/2019,01/08/2019,75,7728
4164,01/08/2019,03/08/2019,75,2067
19737,01/08/2019,02/08/2019,75,14712
10341,02/08/2019,05/08/2019,75,15782
2598,08/08/2019,10/08/2019,75,16420
12603,16/08/2019,17/08/2019,75,2930
13386,17/08/2019,19/08/2019,75,3005
9297,23/08/2019,25/08/2019,75,10522
16779,26/08/2019,29/08/2019,75,1327
3120,29/08/2019,01/09/2019,75,1962
3816,01/09/2019,02/09/2019,75,7152
16605,02/09/2019,04/09/2019,75,19830
2076,07/09/2019,10/09/2019,75,12968
8862,10/09/2019,12/09/2019,75,5672
17388,13/09/2019,14/09/2019,75,12475
19128,14/09/2019,15/09/2019,75,12649
19302,16/09/2019,17/09/2019,75,16106
6687,21/09/2019,22/09/2019,75,2327
6600,22/09/2019,23/09/2019,75,7443
6861,23/09/2019,25/09/2019,75,13460
10950,25/09/2019,26/09/2019,75,7877
2685,26/09/2019,27/09/2019,75,11854
18954,27/09/2019,29/09/2019,75,4669
16170,03/10/2019,04/10/2019,75,9215
4425,05/10/2019,07/10/2019,75,13218
17127,08/10/2019,09/10/2019,75,9311
10863,12/10/2019,14/10/2019,75,19234
1554,14/10/2019,15/10/2019,75,9745
17562,16/10/2019,18/10/2019,75,12490
7470,18/10/2019,19/10/2019,75,13514
5208,22/10/2019,25/10/2019,75,15305
14952,25/10/2019,26/10/2019,75,11093
13212,27/10/2019,29/10/2019,75,4094
7992,30/10/2019,01/11/2019,75,451
771,01/11/2019,02/11/2019,75,12838
13038,02/11/2019,04/11/2019,75,10899
423,04/11/2019,05/11/2019,75,6823
10254,06/11/2019,09/11/2019,75,8626
3294,09/11/2019,10/11/2019,75,9910
15648,11/11/2019,13/11/2019,75,3219
1902,13/11/2019,15/11/2019,75,9778
11733,15/11/2019,18/11/2019,75,13925
17475,18/11/2019,19/11/2019,75,3396
5730,18/11/2019,20/11/2019,75,16714
16431,20/11/2019,21/11/2019,75,1294
3381,25/11/2019,28/11/2019,75,15111
4338,29/11/2019,30/11/2019,75,5216
18432,03/12/2019,06/12/2019,75,4616
6426,06/12/2019,07/12/2019,75,18783
14865,07/12/2019,10/12/2019,75,14232
8166,12/12/2019,14/12/2019,75,468
1380,14/12/2019,15/12/2019,75,11725
13647,14/12/2019,16/12/2019,75,6143
9036,17/12/2019,19/12/2019,75,13653
18258,20/12/2019,22/12/2019,75,4602
16083,22/12/2019,23/12/2019,75,11206
1293,22/12/2019,24/12/2019,75,11714
18693,24/12/2019,27/12/2019,75,11473
11559,27/12/2019,29/12/2019,75,13908
10515,27/12/2019,30/12/2019,75,8646
13734,31/12/2019,03/01/2020,75,12117
7210,01/01/2019,02/01/2019,76,18862
17650,02/01/2019,04/01/2019,76,11369
12691,04/01/2019,05/01/2019,76,939
6775,04/01/2019,07/01/2019,76,7464
2773,07/01/2019,09/01/2019,76,13048
16258,07/01/2019,10/01/2019,76,9224
3121,10/01/2019,11/01/2019,76,15089
10516,11/01/2019,13/01/2019,76,13800
15910,13/01/2019,15/01/2019,76,4369
946,17/01/2019,18/01/2019,76,18242
18955,18/01/2019,19/01/2019,76,14630
18172,22/01/2019,23/01/2019,76,17986
1642,23/01/2019,25/01/2019,76,11753
13300,25/01/2019,26/01/2019,76,19481
4078,25/01/2019,28/01/2019,76,5187
17737,31/01/2019,02/02/2019,76,14507
14344,03/02/2019,04/02/2019,76,14175
3034,05/02/2019,07/02/2019,76,15079
18085,08/02/2019,09/02/2019,76,9417
18259,09/02/2019,10/02/2019,76,14558
18520,11/02/2019,14/02/2019,76,16028
76,14/02/2019,15/02/2019,76,18159
3730,15/02/2019,17/02/2019,76,15148
15649,17/02/2019,18/02/2019,76,12307
8080,19/02/2019,22/02/2019,76,10382
19912,23/02/2019,24/02/2019,76,4769
17563,27/02/2019,01/03/2019,76,17926
16432,02/03/2019,03/03/2019,76,6421
6949,03/03/2019,05/03/2019,76,10264
9820,05/03/2019,06/03/2019,76,13727
3295,08/03/2019,10/03/2019,76,7100
1033,10/03/2019,11/03/2019,76,9688
17389,11/03/2019,13/03/2019,76,19903
3208,13/03/2019,14/03/2019,76,18476
11995,14/03/2019,15/03/2019,76,10797
8515,18/03/2019,19/03/2019,76,19003
9733,19/03/2019,20/03/2019,76,5751
16954,21/03/2019,22/03/2019,76,1345
16780,24/03/2019,26/03/2019,76,11278
250,26/03/2019,28/03/2019,76,14776
13213,29/03/2019,30/03/2019,76,987
2860,31/03/2019,03/04/2019,76,1937
4165,03/04/2019,05/04/2019,76,18572
16084,05/04/2019,06/04/2019,76,6385
6427,06/04/2019,07/04/2019,76,8214
5470,07/04/2019,08/04/2019,76,2208
1294,09/04/2019,12/04/2019,76,9714
1381,12/04/2019,13/04/2019,76,16298
15214,12/04/2019,14/04/2019,76,19675
6688,14/04/2019,15/04/2019,76,5452
19651,19/04/2019,22/04/2019,76,4736
772,22/04/2019,23/04/2019,76,6854
7036,24/04/2019,26/04/2019,76,16845
9994,26/04/2019,29/04/2019,76,10598
12430,29/04/2019,02/05/2019,76,910
5034,06/02/2019,09/02/2019,75,5285
6253,03/05/2019,06/05/2019,76,285
2947,06/05/2019,07/05/2019,76,16450
15301,07/05/2019,10/05/2019,76,17687
10168,11/05/2019,13/05/2019,76,676
6340,13/05/2019,15/05/2019,76,10206
14518,23/05/2019,24/05/2019,76,17596
